feature1,feature2,feature3,feature4,target
1.76985004103839,-1.0475225466895015,4,20.953253672147074,127.36112505025058
3.919657248382904,5.503815385878115,2,51.6002285776743,169.02681898371483
0.9045457782107613,0.5353781453898403,3,65.77302898533588,128.25596117101924
6.506606615265287,-3.6656575594956786,3,50.46633470446494,247.38105141024002
7.773545793789641,-4.836836646830434,1,62.04211097851319,241.31331811595953
5.426980635477918,-9.245053660651333,4,56.427309217853484,-106.9236417993366
16.57475018303859,1.6639032376609197,5,68.15201732759662,986.254765264041
7.135066533871786,-5.400771691979315,2,35.30393199325031,335.76774969355824
5.618690193747615,-7.037321559672338,3,63.24323323113199,90.76399180669549
10.85392166316497,3.0765992765535533,1,78.30163913582629,354.64272072953776
2.818484499495253,3.6241851564309773,5,88.47948673496225,196.80496632899627
16.043939615080795,5.043097845153319,4,71.30489263862455,809.9814266009196
1.4910128735954165,0.07153792677183013,5,52.57207115098682,146.3236279069315
19.737738732010346,7.88109210407773,3,35.52090171767246,1145.4712322553205
15.444895385933147,8.726855067964557,2,37.75065531719073,823.4261955569997
3.974313630683448,6.147418795849788,4,47.402375115673166,276.03915401923655
0.11044234247204798,2.7118696401637443,2,77.89883581280475,84.72848909718304
16.309228569096682,-3.9255809281762266,5,42.04445438818878,1140.3416611421264
14.137146876952343,9.658898432404424,5,52.69395846239554,1020.4561791759955
14.580143360819747,-4.517276656161233,1,64.11145665519311,745.7108991183748
15.425406933718914,-5.946861560191379,4,0.7150069387502143,979.2863544941869
1.4808930346818072,-1.1569177242683448,5,34.04881218572426,147.99821714298304
7.169314570885453,-8.86318858575223,3,79.29756803620243,49.77360087880986
2.3173811905025943,9.569889293435814,3,65.64353672668551,553.450992562311
17.26206851751187,1.7686711283284957,2,65.74466810298574,974.1121272043373
12.465962536551158,1.139041833283505,3,35.9075833358885,508.1178982088639
6.617960497052984,3.115925597994398,5,71.7725237895516,363.55688256970114
1.2711670057204727,-0.05952704445586754,3,37.74587736050892,124.7968712274632
6.219646434313244,-9.35872965810917,4,51.37321785412713,-149.08066533419077
6.503666440534941,2.246225776807936,2,60.42038650532622,178.16176026777316
14.59212356676128,4.323477539128612,4,62.49329862651369,786.8758443975119
12.751149427104263,-1.665018787518937,5,57.40321953027713,646.014728072707
17.74425485152653,5.145911441423859,5,46.98605808182422,1091.2953136783924
9.444298503238986,-5.459974013231587,3,22.28623753250526,399.62711495332655
2.391884918766034,-5.5744681786763195,1,51.235292076037084,24.12974733881138
14.2648957444599,-6.771660246248521,1,17.472564565088994,659.4446204502715
15.215700972337949,-2.5601048042167633,5,58.51368995277192,942.6685411095995
11.225543951389925,6.940240707781669,5,35.32009731087361,518.5775012287771
15.41934359909122,6.5582412429812855,2,47.6070673024063,737.8545957688706
9.875911927287815,-2.343515840729924,5,42.32701017427273,468.1505135830199
10.454656587639882,1.7823747196047321,5,58.49018460384844,483.3224351606693
8.550820367170992,4.416326329498313,2,38.14844418874245,262.5195155272029
0.5083825348819038,-5.17586450743954,4,53.843175651915224,-61.39472916271811
2.157828539866089,-6.637178282105058,4,52.76823056198384,-18.677427498395332
0.628583713734685,9.44191986424622,2,50.98655080444349,431.33456599193903
12.728208225275608,2.3511462641923693,2,55.89013453735563,594.316376056793
6.287119621526534,9.628314436673278,4,31.962696427006257,598.9024701412854
10.171413823294056,-3.244880257355418,4,32.51166709585691,486.97118413646353
18.15132947852186,4.060633999482629,4,71.50213578898598,993.4928643817119
4.985844582977499,-5.547927269175245,4,26.901911109276426,98.41318535571924
8.207658460712594,-4.775996574521741,3,82.49521722409422,324.33216142758516
15.111022770860973,0.23804242539247866,2,47.93355795718617,812.2956755931505
4.575963309832449,-3.6076374898385755,1,37.24280922765504,179.0630058274736
1.5395981965758598,-6.647568723188311,3,62.91722813697193,10.24070577296617
5.795029058275361,-4.74238596021348,1,41.56649922393003,99.01862218712085
3.2244257450800884,-9.285032110682707,1,55.07295231219613,-278.3382638250823
18.59395304685146,4.088472429549732,5,68.64622247783564,1086.5103374408318
16.16240759128834,-0.15766685828276827,2,60.698828091595864,819.2966761628089
12.66807513020847,-8.115138671909488,3,56.3974016852334,563.49273294124
17.429211803754356,-6.566120137430175,2,59.8194715261365,1019.9559090416359
16.07344153798229,-7.949309237747119,4,50.601109658723864,851.3716106680035
3.7314011777207168,2.2518561655175304,2,62.166419715327784,52.49697585644033
17.851179969799556,-8.115792727750124,1,33.90832510857254,1019.1783634360352
10.786844838313014,5.085646660704322,4,71.88674067361448,357.8900702006802
16.14880310328125,-9.589781613592177,2,47.65690167244138,713.5999979318412
17.921825998469863,-5.012484240082157,2,52.65772744151244,1121.9564593756566
6.3600694994372775,7.813333517838142,1,45.296734390370936,292.7896148436001
2.201038490553535,4.37062636244492,4,59.09166256921937,198.29267934163946
4.558703250838834,-8.540633341486245,1,65.81185397723722,-103.4545547581154
8.542155772525126,6.422522089703595,2,35.11895699954495,360.60584106131455
16.36029531844986,-0.13929756919590375,3,48.96076040872153,1025.4239190743901
17.214611665126867,6.935660543376585,3,52.54783138126511,839.8878314484856
0.13904261062381407,2.0147954890078683,5,56.54485095369873,123.9208921443114
10.214946051551316,3.6366606406571744,3,45.626613205805896,317.92457653141673
8.34822006297558,9.870031207914163,4,43.52062418851005,616.6687231711463
4.442156209414605,-5.353289081519637,5,63.291532752960805,197.02709229187184
2.397307346673656,2.4789114952277664,4,57.62956861503318,229.14396428338307
6.752303428072559,-0.7935721988520328,3,53.23197091673051,286.7624117147531
18.858194078250385,-9.21096094154617,3,68.74107930976233,1156.4000441786836
6.464058640415105,-9.710587169942698,2,29.934085327601103,-69.92601946507902
10.375812434867322,-7.615428443642827,4,61.9767902920183,462.8107404503095
14.060379177903556,2.9818348107709625,1,55.60441429436677,679.8316921350927
7.27259204758588,1.3432617582678432,2,28.17619847640039,249.49185325575417
19.435641654419214,1.0685912232745487,4,67.49490772610929,1172.6720081969574
19.248945898842223,-9.362864749434799,5,58.84794926589571,1192.4326097155376
5.035645916507283,-0.6139400727998598,4,60.85012715590859,107.57896573804297
9.94497011784771,8.492456356850571,5,45.4451633415533,618.9364806357063
6.017566196335393,-2.048162613787068,5,61.43883989766647,234.3996976682333
5.696809887549352,2.4984493957691267,3,39.03590956894548,146.81921431441486
0.7377389470906559,5.596373512462872,1,29.818731433292246,163.67169957187136
12.191286679597937,5.678505582837751,4,49.80417005769216,428.57058887558543
10.05358046457723,0.3856016479054265,1,60.1251379131291,414.97758721804814
1.029575024999787,7.159038908046725,5,65.22388407481414,347.9660080060504
5.572929284732229,-2.172438132725061,3,52.26036162894575,197.81199040778162
18.165317719333075,7.773864295695965,1,51.10300581573442,1007.0539297046937
4.791237813339448,-5.195456672089094,2,65.21480699066055,103.28900766485734
2.897897441824462,-4.395671860188579,5,44.990953369217976,284.96265030680297
9.78905520555126,-8.937587516019978,2,41.56813295601035,145.84827198773237
19.713009082212015,5.911636730845657,1,74.27358219940461,1121.1744536989333
4.841105430230009,-1.6588952753458877,1,45.833579152697126,137.55683097223735
13.442710948117572,-5.41766772177202,1,63.749209822327636,679.1475007022498
15.23239230657435,-5.364194447668407,4,70.39445563334566,936.6555628653886
4.752750879847993,8.027998824584664,5,53.15009017931076,425.01736304429414
14.564326972237192,6.678332009220739,5,53.95777967549627,720.2661365196944
7.355662654385064,1.0706177071436667,5,76.96705945187622,238.27145042883888
12.646116611871589,2.322216008314422,4,30.38041591821597,515.7359183598797
12.670594215217895,-0.5134885889941803,1,30.126026092118334,536.557602960716
10.71549368149517,-2.1666691424238227,1,62.233080996789184,424.03662492181957
1.805795401088166,8.30953762436663,2,43.86866635726137,300.9944895015433
16.70604991178476,-7.487745929593959,4,62.9224279146021,1028.0721110120326
6.415601299434717,-1.6310642056754414,3,49.15358858092867,181.37979037142742
3.7303702079970846,-3.1087618402424937,4,62.491580747697995,175.4284228227231
0.8155028310952783,-0.036985594977032576,2,36.77808436074932,6.172951826555703
11.817858863764837,-0.8473625090964987,2,59.19683071409648,581.0693827289624
13.55128723684565,0.37779063302162896,2,42.48551962374782,596.2577469978527
0.33175657855712304,-7.201620455460118,1,60.803460906129025,-150.08006659933045
10.24186116598562,0.2628300302655422,3,85.46894730208203,374.3323014125254
4.529915503958759,-5.151623722255783,2,37.93260910933943,210.97610150881428
12.903455808188998,-6.313373020236175,5,44.68868098122569,749.4875606573547
3.487328580099829,-8.703315624276176,1,48.08386228812436,-162.89398460899275
13.81875476204932,5.253051175122819,3,54.84126580590891,582.507947967055
7.734706926010748,-1.4511615828688011,5,15.629744505709183,447.4376008584824
18.73459977473469,2.532873666235167,3,50.49858677631843,1098.1098882218325
2.750418882919865,4.551866866094867,3,46.72275546323877,138.75169073702537
6.82132702100517,3.5863333062710705,5,46.82836718537882,232.38742455736246
2.2694704248117814,-0.5899856182063541,4,54.418017093102804,186.315099757512
18.493872365571256,-2.2420294209654035,3,55.31108517860406,1199.8104535148814
17.54678706761962,-2.480801807186726,4,55.078743657581064,1063.606807479779
5.158832554303112,2.800975938601127,3,33.844328460787324,175.93971563457868
13.19968092068358,-0.10411290116253191,5,46.24410743632318,684.0372773564503
16.344444004024318,6.982644959770212,3,45.61443513849858,852.2103808334654
11.104016231989247,7.494039686534244,2,57.90940081069304,526.8628822983575
10.59301156712013,-6.58879243986963,2,35.508668479381534,402.6264563073561
4.837045818009034,-7.275326969085487,3,52.90053179953531,55.646119914246945
1.8620553561179842,2.608018520719991,5,74.13286983444486,158.04829544394877
17.944315159066534,-3.975485038754412,5,10.08705380640172,1152.8093100467318
18.008361143266608,-9.628585624698022,1,47.45135624853009,975.2712477271928
12.66202914546536,7.772853387259101,5,20.22751660280263,690.3071269576074
6.780595820974014,-5.461984655123835,4,50.00410741801761,306.9924183391247
6.984191492253218,8.585613033716182,3,62.53195388626469,400.47115429211897
14.519113577404788,4.348689017565073,2,42.33629688993399,612.4049805012448
17.942205199051543,5.253069798229685,5,63.89090101289846,1053.392273933223
17.741728485302346,-5.970770084136792,2,70.4125865072016,1109.640006868222
15.597510917152476,-5.316111487663742,1,56.02662430654647,977.9250198147714
12.840632923085755,0.4253550764813152,3,42.27540574416611,512.0659678382773
1.6827992999009767,-6.558002947002757,5,58.04006406518465,8.990711871405367
3.2325742818922754,-3.8913661463393545,2,75.21336135847801,92.86928982347831
17.971083770541586,-3.570750441043911,5,30.03289714589094,1257.6446276988765
12.128581193191799,-6.807401334944718,1,66.62231358958127,600.3871843983027
0.18394103233259296,-5.8963433320967855,2,30.66625157114998,0.0391982064109353
2.029430857320642,5.771036840165131,2,27.23638259198131,38.679392746324964
13.270035382161115,-6.656082909054632,3,31.49720124569881,658.6029717592376
0.10123167692437374,-9.43085216312155,3,49.40920452618239,-304.34685234744654
3.216161028349973,2.5870988525787695,2,68.94487007094045,131.29742246316926
10.974675787331723,9.519662387849,3,19.833912346041426,683.6059614523006
13.837903953853864,-3.3757237075375723,2,64.84310240222926,802.2439050132466
13.039225190052012,-7.626885936074954,4,47.703431543021715,569.5158303119291
4.485386189211196,1.4077465073506161,5,33.45667641159132,142.95936553327005
14.243584426950717,8.127084221912924,4,58.873640545851295,742.6786307619789
4.744981749936001,5.681235596569575,4,42.87752972794207,361.74376037291717
6.5079939631853545,2.4503173682543196,5,83.88354286407375,243.22186822496815
14.929828102360483,-3.698870067848013,2,57.476931654057964,898.9457229898093
12.992657980944294,0.8376034655243991,2,50.839313565390476,628.5365297133806
16.98446820988356,-8.175103173914893,3,59.72328149562683,891.8435592262387
13.152257846006867,3.5789084856133986,1,70.15285038886945,513.5848024244372
11.366172066709431,4.501920377953017,2,71.61244751653709,475.6607963361015
1.8734953565618495,9.300632458198375,5,63.92057890369766,669.2233554597619
7.354316061188671,-4.792052825098567,1,70.65199314854121,300.3639084472899
5.304047353634509,-9.630871619139548,5,68.04897468450062,-128.6828740259897
4.8797928675816715,0.9121692885430122,5,63.63936610559205,284.0998512852985
19.460211095048912,4.135810087936289,5,44.08525265760081,1135.3963859594328
7.861954493335208,5.808149517659761,1,68.85856173666102,204.085193239781
17.840931103542268,-6.125221339503788,4,43.57040277969482,1219.9457488201049
12.622772519945258,-4.764942619259527,5,53.95354768347374,618.9547152315831
15.896226070832968,0.251818505345927,3,44.357627153802724,826.7772802562502
10.052741862103842,-3.3879838005999634,2,60.109722109859376,514.0666080574267
11.538077692527182,7.2102297317489,2,69.19344021440648,544.6477628827963
9.850353876377278,-0.5247969252255942,2,43.89701863758698,344.5912816444071
3.90485975596089,5.99157288204006,1,28.824043209636162,178.38115653258916
14.449042305230106,1.612395209647076,3,65.15807665498762,685.3663591400382
5.615447248817116,5.46180283234224,3,65.53398600382408,268.41779305657303
0.4863193286290768,-3.3465402693935236,3,73.46697354294153,113.16323240084927
12.909445918143357,6.628332438606222,3,63.40838652026821,590.3258406743946
3.542213588140979,-4.5085536889795685,3,63.75455319172716,130.1151825780035
18.809171687058285,0.9219761600658156,4,39.23870975597859,1098.0473617051875
19.078571540051747,-5.719857736522515,3,61.055434580835254,1393.6316183029285
18.29728780440897,-0.48946956747613335,3,82.20241602259227,1152.7397225744985
7.4031740051088875,-3.636495809825937,1,41.705117619033466,244.01624593971007
0.30913233057734857,-4.665931387255715,1,31.730262333515768,4.777375158798467
18.566371251754507,9.339700360560748,3,52.1084370861594,1196.7606176280156
8.563682966346287,-6.798517890265387,4,64.06159573511889,266.43106486637464
19.333096380873393,5.746516749147904,3,53.247679747730174,1072.8980729987484
19.272399541785056,9.683299189664297,3,76.75656519939832,1353.3596824128795
17.060189109347203,-9.601970325198444,3,37.09428297536637,785.6506572800536
5.888977841391714,3.9805482808418997,5,27.26658997535781,326.3047641224157
7.701954572038505,-4.941763888874258,4,71.43501060787305,322.71677055992797
17.022733430337137,-9.190243513433911,2,28.880904385142536,839.3989026762965
6.338440103125553,-1.9422084208673844,3,54.75681886720748,231.61727021761624
3.3898549337218498,8.7043562034175,2,71.0273147860809,415.01019915563927
11.136025249167004,-9.764698112660046,4,53.2443635883448,227.2246382635647
18.72309548321562,1.7577138385956346,3,39.531302504507366,1127.5371842350364
13.92059593349946,0.027929571906486927,2,69.08435548834251,616.0622505707585
11.401223401787298,7.46768328742095,2,52.56175232733384,475.26404630101155
1.9435298754153707,-8.319965709587487,4,46.68689370304403,-105.37226533657646
12.300144533983396,3.630520597733007,3,74.65260958106714,466.5199921515329
19.801077002085265,3.6021939686655458,5,44.35781698630158,1301.4015116984017
2.8016803047304806,3.381600337245665,4,41.00993882191498,191.5553921724543
10.366593047274735,8.846689898700738,5,36.45890304753096,656.4658965642587
17.547461438559107,6.461750580137608,3,68.24062178462451,945.9785610008736
14.815372355084088,-9.16054547512988,2,56.41469472571416,615.7956643735249
13.94031481990536,-0.5783429859097371,4,42.687897158974124,712.540976569674
14.049681679742186,-2.04093887597333,4,28.4152863501416,728.3497725042683
7.189823024395103,-3.797055578183959,4,71.13083514926342,321.67092133440605
5.871836885289867,-0.9732654969180548,1,42.9083551607696,118.44861608040794
16.187223109570272,-2.3161163014804504,3,22.712184154358752,1031.9202819603554
16.202267893583617,-1.3533220024266939,1,51.310193399628105,900.3292241356099
17.341446371602075,9.58523731217285,4,65.49017118435575,1206.8743193251921
18.264811051129428,-8.227340505008385,4,60.80197779827324,1195.504708740117
10.226847977218757,8.444617396774596,5,51.217956288495174,585.790852718129
10.030325893743992,-0.39526573057946557,1,43.373065823679255,398.4019843407053
15.965903579335503,2.474844909990823,2,41.590519369368494,758.1846632315
12.999278615555303,6.603659332353878,3,69.13963938251453,583.0415450390958
14.039337545154067,-2.7907394170148887,2,20.70791270383981,703.9051837391287
15.91585338872202,-1.391561838240662,2,35.762326999792094,971.7918509130216
17.800106836351326,-1.8096303944257208,3,48.56254711880758,1128.268738801589
6.759903137030716,-2.505379549284803,4,20.085218011985607,329.2429705165378
7.51165905279888,8.510586432937899,5,46.73072096405443,474.43870904128187
1.87963879681738,6.5785978238602425,4,31.59555831546986,332.28514133735246
11.56560281992348,-7.820000202740478,4,57.12188786345363,434.47123014409357
0.7188454759348417,-7.83753295045808,1,41.40209130997624,-167.45586248769067
9.311960362649202,-1.4426097029401763,2,44.0040808263374,348.39600288160904
10.852892694151532,-8.026852465343818,2,40.35429946776101,368.83158599389526
5.730825042565688,2.3818619054223937,2,60.14333883182405,131.3263070553738
11.816665211380215,-7.126167854765322,5,48.96632872603781,582.8143790311238
0.6100049987809886,0.4474652793360221,5,64.19080355197181,161.99111155227095
0.7469637749842883,-9.855601059925645,5,68.11937263932228,-321.67879563409014
16.452011213193167,-3.668073031747065,3,45.694337416100765,961.3540899860894
7.203812828225258,3.543814473453109,5,39.54337537062577,268.8435294417224
2.5412102530376957,-0.3192211954430313,1,43.71570864505579,82.12887237453327
10.444865201096087,9.565389719979763,1,89.92735572753276,679.9899474848521
15.399871061972217,7.482075921324217,4,40.73781743509676,802.105137535942
4.316420549936863,-2.8185844191369753,4,47.37896666585879,146.82574204784783
12.457809516380005,-9.090269170554508,4,53.216956038577784,355.2527967299233
1.70694929987536,6.912526002300375,4,58.19852978617875,335.47412061292886
1.033634423372154,8.224686206293427,1,51.55051409803952,322.6041253494001
10.62709263136296,6.412547868380734,4,76.60912367835124,479.9698170347978
10.81270243220213,-7.441001181604703,1,53.53953110793081,347.20545957373986
12.748598029964132,9.958302688245755,5,47.760740905696494,844.2979827563615
14.52182667445323,-4.828315568944523,5,64.33818196465307,860.0445066235839
19.51704158925069,4.484098256167401,3,36.7005323013405,1076.7355729103542
10.326006966023906,8.16069752671443,4,58.08791446938199,532.4171654428693
6.459129458824919,-5.286257713385812,5,44.43765174045264,301.798765951755
15.903723895374073,8.165171093541321,5,69.28459878005235,954.9695298115422
5.416645025241484,-3.8103684161026603,2,70.43933839623979,165.2116236324303
8.779428414112722,9.528264447681124,2,47.38868694683605,571.7542364965194
1.5691276268453191,-4.374799592390508,1,36.944171485254195,-51.26395751294736
0.5070148683091502,9.068716495156703,3,22.066659951517224,385.0502237141502
19.252968293558503,-8.929106982146502,2,53.37815727885091,1161.4846471524834
16.719602410244118,4.18544023339626,3,18.010562632279065,841.0939283497091
13.91948412187396,0.642222676740074,5,48.724354821347724,646.8577957011853
8.179058888285397,-0.4424584575453867,1,41.5855984470735,309.286059484538
3.4658864014169155,-5.5301137148832,3,58.3709210487635,140.1088837644296
3.128740853421721,4.111915795529839,2,49.795383888688974,83.23087025282045
5.004857963291906,-6.183810171073858,5,41.504822348044925,120.65641657839097
10.984533294122409,1.0568359196953647,4,62.736050341539,488.0260641190071
14.291918454001246,-4.9350927391949835,5,33.63054044965363,922.5915535145037
13.203947534354626,9.112427595627121,2,58.446139573326654,727.5911732263221
5.598677938918857,-9.427376123286944,2,80.93263904144452,-83.02895795294322
19.09730561326388,-6.005434397775269,4,64.4835742267714,1342.1207152703198
14.75793833391537,-5.153787872251046,5,43.91834134246063,886.5562667123005
11.087081050228013,-1.7186434846436711,3,34.725145374412776,500.45953339603955
12.234414924687044,-5.34539516259893,3,64.01989202339942,658.4926957873485
8.392001248555799,-0.17301819462429435,5,31.635342799828713,458.44223235292577
4.954619790023149,7.449310465170779,3,50.090221434196366,356.27642925102674
7.119453573025232,4.241268428183416,5,60.86763377591157,218.78342831005398
15.156922209287382,1.5992396107022202,5,34.86573763398362,775.5763493873202
0.28786977259511737,-8.219936440346407,2,34.038001053417815,-284.63709436162316
2.3214528101383247,3.8798421677855117,1,30.231941583612272,195.14435800249373
0.920052840435055,-6.671714313781203,2,73.91736360083505,-27.09480849893837
0.8145760463794027,5.7273477192339595,3,75.47762111134504,155.56100490478238
17.109211680220145,-4.998864829796936,1,75.254272703174,1068.961546177838
14.073157187600474,-1.6590254335819825,5,77.26128935900465,882.0617028523674
9.483476581746505,-2.990595953641442,3,40.50447414257457,377.4514420130925
1.9566832130200296,7.176278293497134,4,22.810027754049408,263.8405756639543
9.832317502336647,-7.469110825731837,3,75.5487141183362,278.97641811132144
9.469435415611313,1.312897647695772,1,63.93765752478972,341.8328107934398
3.4640373982003037,-7.158767811138755,1,62.731649520030146,-36.717629616741924
8.67703298475946,4.095916722643732,5,34.39968277008938,226.71263087968123
7.970094687947469,8.101562555889622,4,51.4557647873417,471.31157352392137
12.31700196104433,-1.3078469226549316,5,52.389005338487046,680.9215201366112
12.701873017352876,-0.23815479470048295,4,49.05292630645233,590.3395538905588
0.9060801954408904,8.548456729655246,4,37.24606522962946,422.8177664550465
7.492252292529424,0.41982777298714247,5,21.4862400192189,296.0582871386265
12.517198314284727,-0.24803123900878177,3,38.71003762644172,616.5367279007662
10.062725171601754,1.5665820540860835,2,6.928010172840281,273.3964020173647
17.129796823766444,3.784594727259039,4,43.80682101805811,871.3221992727094
13.1738726323789,-7.862332498259372,1,40.775025247020025,535.6209445619548
3.258688541628594,6.422210554830322,5,32.48411537691227,306.24745505911034
1.4113749480085969,-1.289899450934815,3,56.01298903097377,116.19289465871991
12.848385564126312,-8.55302980205029,4,44.84943073891968,463.25015079479766
0.5302262108324363,5.723653383964262,3,45.93267563064592,166.36577072533038
11.715511625469265,-2.461000566274558,5,70.86487063100644,673.7009571831309
18.80460482849915,-7.992650098098921,1,45.18388336760843,1106.542418251975
11.50948355751758,2.675580790865011,4,56.80646184124128,524.376907463473
7.763398524130438,7.6026270686728346,4,33.753173389859,454.6798472231227
12.865764368847064,7.755070188279728,3,53.83149433371022,698.525313032152
9.165057809830333,9.153269496179462,5,48.461733177688984,669.514128007454
10.9123357863187,7.354109195333759,2,51.388288077301745,550.8612623332161
18.8292961755305,-9.957181613090496,4,31.62729016791441,980.4109155378377
7.722052756015485,-2.3951766717321954,1,33.053921067701964,339.7895995604662
19.223811276478283,6.370851598110061,4,44.807425701528594,1144.285567586314
18.107012839121275,-2.674939880030516,4,69.95958801592565,1170.9617723068336
3.915822695785929,2.0309701275941237,2,28.396084399663465,60.07568590863784
1.387226017503309,2.126338947490641,2,75.20770648198112,95.26306750151069
2.015560027548533,-2.6994939192235385,5,39.40178458985819,278.2807386880661
0.36443651303099456,8.089478545625752,4,51.246351204779835,412.38342278575055
1.888859215118568,0.06456690772235163,4,65.03903313674623,114.46187229242298
13.660135468327137,-0.7043158812499843,3,44.6650399606993,803.8091641447395
1.4237729692045797,9.95027491323792,3,46.34574089079651,609.2662530087218
6.379512605875226,-0.12999271854766725,1,71.6978017313398,226.43650664181686
16.89750621938909,-6.4320349614283785,1,66.4493791933153,1023.7971634734504
0.4654387147165173,0.2613884572687617,3,60.5094612865325,134.05483038612925
16.289369651778717,6.280334710398602,1,47.81050743858266,658.7810250067225
5.637095495467999,5.537206537965629,4,48.85387177655785,252.35188174020215
2.363296552433125,5.77163530216942,2,33.915444415523126,210.82918428711127
13.934743307283012,4.160475679958235,4,45.737994742337406,708.2181064660449
12.57885693559768,-4.915643418666235,3,51.010731746945574,760.7748194996958
17.54944027054106,7.241681716804628,5,49.496135746134826,1061.8478383709494
14.701420876077716,7.868869307525301,5,54.44150147487692,818.6676846415138
16.06961860769697,-6.116946067629019,3,66.67211680015156,968.7895704050039
5.64069145142613,-7.390887268972122,4,27.32950384948658,66.75901936025637
3.5487908755944564,9.512099371782242,1,40.50128197920957,494.00772724145185
15.012295032817168,7.366479273007357,1,67.16666209320398,822.2680435677406
16.13669478534528,7.864722944198935,5,86.99309124004549,902.0336745697542
19.810102840013467,7.727527692487904,3,33.894179905983435,1216.59006255055
8.25235353822853,0.8337364806745668,3,40.61941454959857,261.5385029848855
7.440361715855664,2.928034733315993,2,30.370466096071503,272.0080378081772
15.528259214839936,0.9072570426728337,5,19.45184084863125,901.7302849155737
6.816070805060357,-8.975873016193418,3,54.117236078552985,-27.099256745498764
18.615146512071295,4.910061707055453,2,58.91365290191302,1032.955133902448
17.168255036860238,0.10664066671760608,1,45.50556690237504,815.5052067168069
